perf_id,position,footnote
1098415,0,Rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
1584878,0,Rung in Celebration of the Diamond Jubilee of the reign of Queen Elizabeth II as Queen of Australia
135690,0,Rung to celebrate the Diamond Jubilee of Her Majasty Queen Elizabeth II.
135690,1,This was the 100th peal on these bells for the Yorkshire Association of Change Ringers.
1066529,0,"Rung on the back ten for the Diamond Jubilee anniversary of the Coronation of H.M. Queen Elizabeth II, also for the Bath & Wells DACR quarter peal fortnight."
134877,0,1st Minor 1.  For the Thorpe-on-the-Hill Viaage Celebrations of the Queen's Diamond Jubilee
1118962,0,Rung to celebrate the Diamond Jubilee of HM Queen Elizabeth II
135520,0,1st peal: 8; 1st triples 'inside': 4; 1st by Sunday Service band for 18 years.
135520,1,Rung in Celebration of the Diamond Jubilee of Her Majesty Queen Elizabeth II.
1142708,0,For the Todenham Flower Festival and Diamond Jubilee Weekend
1140591,0,At the start of the Todenham Flower Festival and Diamond Jubilee Weekend
1140591,1,*First public performance since learning to handle a bell at Easter
1090695,0,At the start of the Todenham Flower Festival and Diamond Jubilee Weekend
1090695,1,*First public performance since learning to handle a bell at Easter
1106654,0,For the Diamond Jubilee of HM Queen Elizabeth II.
134852,0,To celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
1142709,0,Rung to celebrate the Diamond Jubilee of HM Queen Elizabeth II
1142709,1,10th quarter peal - 1
134848,0,Rung for the Queen's Diamond Jubilee.
134848,1,First Yorkshire: 2.
134848,2,100th QP as Conductor.
1136702,0,Rung during Association Quarter Peal Week to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II
134937,0,In celebration of the Diamond Jubilee of Her Majesty Queen Elizabeth II
396671,0,For the Diamond Jubilee of HM Queen Elizabeth II.
414954,0,Rung in celebration of the Diamomd Jubilee of HM Queen Elizabeth the Second. 22 of 60
1584558,0,For the Queen's Diamond Jubilee.
1141946,0,for KCACR County QP week and Diamond Jubilee.
1141946,1,First in method - 4
135663,0,Rung by members of the Warwick Sunday Service band to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
135663,1,Also rung on the 50th anniversary of the conductor's first peal.
1090039,0,Rung for the Bath & Wells DACR quarter-peal fortnight and Her Majesty the Queen's Diamond Jubilee.
1090039,1,First in more than 1 method - 3
134905,0,"Rung to celebrate the Diamond Jubilee of Queen Elizabeth II, patron of this parish."
135809,0,Rung to celebrate the Diamond Jubilee of Her Majesty the Queen.
135673,0,Rung to celebrate the Diamond Jubilee of HM Queen Elizabeth II.
134931,0,"For the 50th Anniversary of the first ANZAB peal, Plain Bob Royal in hand on 3 June 1962, conducted by Tom Goodyer, at 16 King Edward St, Roseville, Sydney, Australia (the Goodyer family home)."
134931,1,During the weekend of celebrations for the Queen's Diamond Jubilee.
424669,0,Rung to mark the Diamond Jubilee of HM Queen Elizabeth II
413921,0,Please deduct £3 from acct Mrs Sara Chapple
1123097,0,To celebrate the Diamond Jubilee of Queen Elizabeth II and rung before the Jubilee concert of the Bournemouth Symphony Orchestra in the Cathedral
1643435,0,In celebration of the Diamond Jubilee of H M Queen Elizabeth II.
1092724,0,Rung on Coronation Day to Celebrate the Diamond Jubilee of HM Queen Elizabeth II
1092724,1,Chris has now Circled the tower
424675,0,On the C#8 to celebrate the Diamond Jubilee of HM Queen Elizabeth II's Accession to the Throne
134869,0,First peal at first attempt: 8.
134869,1,"First in method: 5. 125th together: 1,3."
134869,2,To celebrate the Diamond Jubilee of HM Queen Elizabeth II.
135669,0,Arranged and rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
135669,1,Circled the ten to peals: 1.
134891,0,"Rung for the Diamond Jubilee, as part of the KCACR quarter peal week."
135062,0,Rung to celebrate the Diamond Jubilee of HM Queen Elizabeth II
1066673,0,First quarter peal of Surprise Royal inside: 3.
1066673,1,With congratulations to Ewan on his forthcoming 10th birthday.
1066673,2,In celebration of the Diamond Jubilee of Her Majesty the Queen.
135664,0,Rung to mark the Diamond Jubilee of Her Majesty Queen Elizabeth II. 3/6
149433,0,For H.M Diamond Jubilee
1133055,0,A Jubilee Quarter peal
1075268,0,"Rung on the Back 6 to celebrate the 60th birthday of Stephanie J Longridge, our friend and Tower Captain of Beaminster, during her surprise party."
1075268,1,"First in method, 2"
1075268,2,First quarter together for father (6) and son (3).
1075268,3,£3
1104587,0,First of Maximus: Treble
1104587,1,To celebrate 60 glorious years of the reign of Queen Elizabeth II.
134832,0,Rung in celebration of the Diamond Jubilee of HM Queen Elizabeth II
1126207,0,To celebrate 60 glorious years of the reign of Queen Elizabeth II.
1973822,0,400th peal: 6. First peal inside and on six bells: 2.
1973822,1,"Rung to celebrate the Diamond Jubilee of HM The Queen; also remembering Frank Mack, the 'father of mini-bell ringing', who died on 1st June 2000."
134825,0,For the Queen's Diamond Jubilee.
370699,0,To celebrate HM The Queen's Diamond Jubilee
134837,0,For the Queen's Diamond Jubilee Celebrations
134837,1,"Longest length - 6, 8"
134837,2,"First on 8 - 1, 6, 8"
134837,3,"With 7, 6, 8 covering"
134899,0,First peal in the method. Rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II
134899,1,Elizabethan Delight Royal
134899,2,l -56-14-1256-10-14-50-14-50-14-50
1055415,0,In celebration of the Diamond Jubilee of HM Queen Elizabeth II.
1055415,1,1st blows in method for all.
1055415,2,50th quarter this year - 5
141929,0,Rung for Her Majesty's Diamond Jubilee and the London Olympics.
134821,0,For the Queen's Diamond Jubilee.
1055055,0,Rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
135784,0,17th in a Minor Alphabet series of quarters and 1st in the method for all.
135784,1,Rund in celebration of the Diamond Jubilee of HM Queen Elizabeth II.
135784,2,Birthday compliment to Laurie Turner for today.
1126627,0,With the band's congratulations to Richard and Laura Turk following the birth of Jacob on 30/05
1878764,0,At the start of the Diamond Jubilee Celebration weekend.
1049432,0,"Rung as a Diamond Wedding compliment to Ron and Daisy Rogers, both ringers at this Tower"
1120302,0,Rung to celebrate the Diamond Jubilee of Queen Elizabeth II
1047210,0,Rung to celebrate the Queen's Diamond Jubilee.
1047210,1,300th Quarter Peal- 4
1047210,2,Thanks to Felicity for ringing at short notice.
1146647,0,"To celebrate the Diamond Jubilee of HM The Queen, for County QP week and the first QP (and touch) on the bells."
144940,0,1st Minor: 1.
144940,1,To celebrate the Diamond Jubilee of H M Queen Elizabeth II.
144940,2,£2
1100295,0,"Rung to celebrate the Diamond Jubilee of Queen Elizabeth 11, and in the year of the Olympic Games in London"
135801,0,For the Diamond Jubilee of HM Queen Elizabeth II
135801,1,With the bands best wishes to Adrian on the occasion of his 65th Birthday
135801,2,750 peal treble
135801,3,Rung during the Suffolk Guild Peal week
134830,0,Arranged and rung to mark the Diamond Jubilee of HM Queen Elizabeth II.
1066784,0,Rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
396599,0,For the Diamond Jubilee of HM Queen Elizabeth II
1053246,0,Rung by the Wigan Branch Midweek Group to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II
134923,0,In celebration of the Diamond Jubilee of HM Queen Elizabeth II
135854,0,To celebrate the Queen's Diamond Jubilee.
1056792,0,Rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II
1129293,0,"Rung to celebrate the Diamond Jubilee of Her Majesty the Queen, during the KCACR Quarter Peal Week."
1098421,0,Rung for the KCACR Jubilee QP week in celebration of the Diamond Jubilee of Her Majesty Queen Elizabeth II: the first decade
1599861,0,A temporary farewell to Rebecca Melen leaving for The University of Toronto.
1599861,1,"First Pudsey: 2, 5, as conductor, and on the bells."
1599861,2,Circled twice to QPs: 1.
377726,0,"Rung for the Diamond Jubilee, as part of the KCACR quarter peal week."
1974912,0,Rung to mark 60 glorious years and to celebrate the Diamond Jubilee of the reign of Her Majesty Queen Elizabeth II.
1974912,1,After this quarter the bells were called into Queen's before being stood.
1974912,2,"“God save the Queen, Long live the Queen”"
1974912,3,First quarter peal on the bells for six years.
1069134,0,To mark the Queen's Diamond Jubilee
1132188,0,Rung to celebrate the Diamond Jubilee of HM Elizabeth II
134838,0,Rung to open this parish's weekend of Diamond Jubilee celebrations for HM Queen Elizabeth II.
135655,0,A birthday and retirement compliment to Christopher Richardson with the very best wishes of the band.
1074697,0,An early start to accompany the Olympic torch through Ormskirk.
396602,0,To celebrate the Diamond Jubilee of Queen Elizabeth II
135086,0,Diamond jubilee compliment to HM Queen Elizabeth II.
1066131,0,Rung to mark the passage of the Olympic
1066131,1,Torch through Birkenhead this evening
1122172,0,To celebrate the Diamond Jubilee of HM Queen Elizabeth II.
1122172,1,First QP - 1 (aged 10)
413920,0,Rung for the diamond jubilee.
1126626,0,Christopher C. P. Woodcock (C)
1126626,1,"Rung during the Potterhanworth C of E Primary ""After School Bell Ringing Club"" on the back five, to mark 60 glorious years and to celebrate the Diamond Jubilee of the reign of Her Majesty Queen Elizabeth II."
1126626,2,"Daniel Copsey, Andrew Spence, Orissa Sansoa-twell, Ella Marshall, Charlotte Sunman & Chloe Alderson (all aged 10 and pupils at the local Primary School) took turns to ring the second. Christopher C. P. Woodcock stood by to help."
442249,0,Rung to mark 60 glorious years and to celebrate the Diamond Jubilee of the reign of Her Majesty Queen Elizabeth II.
442249,1,Rung during the Village Jubilee Celebrations in the form of a Village Jubilee Fete & Traditional Village Show.
442249,2,After this quarter the bells were called into Queen’s before being stood.
442249,3,"“God save the Queen, Long live the Queen”"
442249,4,(No. 174)
1978135,0,Rung to celebrate the Diamond Jubilee of HM Queen Elizabeth II
1518319,0,Rung for Rothbury's Diamond Jubilee Festival of Royal photographs and flowers. The band were presented to Her Grace the Duchess of Northumberland before ringing and greeted by three cheers led by the Bishop of Newcastle afterwards.
1045424,0,Rung for the Diamond Jubilee and the opening of the Flower Festival.
134864,0,To celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II. LONG LIVE THE QUEEN.
1116507,0,1st blows in m 3.
1116507,1,60th Birthday compliment to Chris Venn.
1135827,0,Rung for the Diamond Jubilee
1107206,0,Rung to celebate the Diamond Jubilee of Queen Elizabeth II.
1072358,0,Rung to celebrate the Queen's Diamond Jubilee.
1105587,0,Rung to celebrate the Queens Diamond Jubilee.
135656,0,Rung as part of the Queen's Diamond Jubilee celebrations.
396667,0,An acrostic peal to celebrate the Diamond Jubilee of HM Queen Elizabeth II.
443026,0,To mark the start of the Jubilee weekend.
443026,1,£2
1056864,0,Rung to celebrate the Diamond Jubilee of HM Queen Elaizabeth II.
1056864,1,First Plain Bob inside and first Major inside - 3
134880,0,First of Triples for John Webster and Rob Morris
134880,1,Rung to celebrate the diamond Jubilee of Queen Elizabeth 2nd
134879,0,"Rung prior to the Deanery Confirmation Service. Compliment to all the candidates especially those from the Vale, which included Joe Allen one of our rigers. First in method 3. 21 of 60"
1396699,0,Rung to open the village's Jubilee Celebrations.
1396699,1,60 years as a ringer - 4
1396699,2,Circles the tower to Quarters - 1
1123439,0,For the diamond jubilee of HM Queen Elizabeth II
135982,0,In celebration of the Diamond Jubilee of HM Queen Elizabeth II.
135657,0,Rung to celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II.
1079279,0,Rung for the Olympics
1984324,0,"Rung in memory of Alison Regan, on the day of her funeral"
1077417,0,In fond memory of Alison Regan whose funeral took place this day at Worcester Cathedral.
1109125,0,Rung in memory of Alison Regan.
1071715,0,Rung in memory of Alison Regan.
1113297,0,Circled the tower - 4.
1099311,0,In memory of Alison Regan. Rung on the day of her funeral.
1099311,1,Slowest quarter rung by every member of the band.
1111825,0,"Rung in memory of Alison Regan, on the day of her funeral."
1084014,0,"First quarter in the method - 1, 2, 4, 5, 6, 8 & 10. Rung to welcome a daughter for Sarah and Fraser Curtis, a first grandchild for Charles and Valerie Percy, of Willingdon."
1080782,0,First of 41 Spliced S Minor - 2.
1080782,1,In memory of Alison K Regan.
1112942,0,First of Glasgow: 2
1079926,0,In fond memory of Alison Regan whose funeral took place this day at Worcester Cathedral.
1086522,0,"Rung to celebrate the birth of Tobias Philip Tyler Haseldine, born 6th July 2012."
1086522,1,First Grandsire Caters: 4
1060901,0,50th on this bell - 8
1060901,1,200th on the bells - 6
1142678,0,With many thanks to Peter for standing in at zero notice!
1090030,0,In fond memory of Alison Regan whose funeral took place this day at Worcester Cathedral.
1090030,1,250th peal on Around Tours - 2.
1066515,0,In fond memory of Alison Regan whose funeral took place this day at Worcester Cathedral.
1066515,1,1150th peal - 4.
155321,0,Rang to celebrate the 90th birthday of John Fowler.
1106878,0,"Rung to greet the Children's and Youth Choir from Fürstenwalde/Spree, East Germany before their concert."
153900,0,First in method:   2
153900,1,Rung to celebrate the Bronze Medal for Team GB Gymnastics Team at London 2012.
1088868,0,For the London Olympics
1088868,1,1st Stedman Doubles for 4
1088868,2,"Jointly conducted by 1, 2, 3 & 5"
1132169,0,1st in method: 2.
1113299,0,In fond memory of Alison Regan whose funeral took place this day at Worcester Cathedral.
153880,0,"First of Major in the method, 2."
1128356,0,Rung to celebrate the 50th anniversary of the Priest's House Museum and the dedication of the Hilda Coles Learning Centre.
1906520,0,"Rung in affectionate memory of Alison Regan, Tower Captain of All Saints' Worcester and Master of the Worcestershire & Districts Change Ringing Association, whose funeral took place today at Worcester Cathedral."
1906520,1,"75th together: 9,10"
1129286,0,"In memory of Jack Cater (25th June 1910 - 21st August 1997) (former Tower Captain at Sutton on the Hill) and Peggy Cater (21st January 1924 - 20th May 2004), parents of the 3-4 ringer."
1208284,0,In affectionate memory of Alison Regan.
1115618,0,First peal in method: Birstall Alliance Major -38-1458-56-16-12-18.56.34.78 le 12 15738264 fch B
1115618,1,For Patronal Festival
1044604,0,"Rung in celebration of our Parish Priest, Father Bruce Barnes's 60th birthday today. Also a birthday compliment to Pam Brigden a friend of this belfry."
1044604,1,* Ist quarter in a minor method
1114590,0,"First peal ""inside"" on 8 bells- 5."
1114590,1,Completes the circle to peals- 8.
1114590,2,First peal of Triples on the bells.
1114590,3,"Especially arranged and rung in memory of Vanora Bugler (nee Hereward), former Chairperson of The Dorset County Association, who passed away at home overnight, 26th/27th July. Rest in peace dear friend."
397265,0,Remembering Alison K Regan whose funeral is tomorrow at Worcester Cathedral.
1116300,0,First in method - 6
1116300,1,First as tenor - 8
1116300,2,Arrivederci and best of luck to Daniel Hurlburt on his mission to Italy
1128355,0,First peal for the Guild.
1128355,1,"St Cuileáin's handbell, currently on display at the British Museum, was used by the saint to call converts in Glenkeen, Co. Tipperary, to prayer."
1087196,0,Circled tower twice - 3. Most Doubles - 2 and 5.
1128357,0,200th peal on Around Tours - 3.
1128357,1,100th peal on Around Tours - 8.
1099927,0,Rung for the Olympics and Deepings QP day. First QP inside: 2
1134519,0,"Part of 'Ringing for Gold' - celebrating: Lizzie Armitstead (Silver - Women's Road Race), Rebecca Adlington (Bronze - 400m Freestyle) and Smith, Oldham, Thomas, Whitlock and Purvis (Bronze - Artistic Gymnastics)"
1134519,1,1/10
1102777,0,Circled tower 8 times: 5
155306,0,25th together: 1 & 7.
1088510,0,Rung for the Olympics and Deepings QP day. First in method: 5
1085890,0,Rung for the Olympics and Deepings QP day. First in method: 4
1123438,0,"Rung in Celebration of and Thanksgiving for the life of Mollie Fursland, mother of Jane, who died today."
1082100,0,50 methods for 50 tours!
1082100,1,The following Slow Course (SC) methods are rung for the first time:
1082100,2,St Deiniols SC: -14.56.1236-1256 (LH 12)
1082100,3,Around 50 SC: 56.14.56.1236-1256 (LH 12)
1082100,4,Ruth’s on the Treble SC: 56.1456-1236-1256 (LH 12)
1050952,0,"500th peal together: 2, 10"
1079278,0,First peal on handbells: 1-2.
1091825,0,"First quarter ""inside"" - 2."
1091825,1,Rung to welcome the Revd Andrew Highway as Curate.
1091825,2,Also to mark the beginning of the London 2012 Olympic Games and to congratulate all the medal winners so far.
1064906,0,"Remembering Tom, 11 years on."
1069877,0,A Compliment to Canon J Anthony Ellis on his 65th Birthday
1101065,0,"With the band's best wishes to Dale Winter and Emily Russell who were married on July 20th at Christ's College, Cambridge."
1048107,0,Rung to celebrate GB's first Olympic medals.
1085376,0,First in hand: 1-2.
1085376,1,First on a working pair: 5-6.
154327,0,"Rung in affectionate memory of Alison Regan (née Surry), for many years a staunch supporter of the Association and of handbell ringing, on the eve of her funeral"
1961101,0,3: Most methods rung in a Quarter Peal
1583898,0,To celebrate the wedding of Helen Hardy and Alasdair Jessup
1100591,0,Rung prior to Evensong.
1100591,1,Also rung as a 70th birthday compliment to Julia Fry.
153456,0,For Evensong
153621,0,First on 10: 6
1107054,0,"1st Quarter Peal of Spliced Caters - 2, 4, 5, 6. Rung to mark the opening of the London 2012 Olympic Games"
153600,0,"Rung to mark the silver wedding of Frances and Christopher Pearson, with the best wishes of the band."
153508,0,"Rung to mark the opening weekend of the London Olympics and to congratulate Lizzie Armitstead on winning Silver in the Women's Road race, first medal for Team GB."
1098019,0,For evening service.
1152814,0,For morning service.
1136313,0,First of Yorkshire: 2
1136313,1,"A happy reunion with the Sworder family, former Berkhamsted ringers, who moved to the West Country in 2002."
1105581,0,"Rung for the United Service of Thanksgiving at the De La Warr Pavilion this evening. Also for the Ruby Wedding Anniversary of Andrew and Elizabeth Gorsuch, Andrew is a member of St Peter's Choir and Elizabeth is the Church Treasurer."
1105581,1,First touch of Treble Bob 1.
1626536,0,Rung to celebrate the engagement of John and Rachael (daughter of 4)
1092153,0,"First quarter peal - 6, 8"
1092153,1,Rung for the Olympic Games
1113304,0,"First Caters 1, 5. First Caters as Cond."
1113304,1,Rung to celebrate London 2012 Olympics
1116505,0,First of surprise major: 2
1116505,1,Rung for morning service by Wimborne Minster ringers and friends on Wimborne's tour to the North.
1116505,2,3/4
1099310,0,Rung in celebration of the life of Kay Holmden who died on 1st July 2012.
397259,0,"First peal of the standard 41 Surprise Minor: 3, 5, 6, and for the Society."
1583581,0,First Blows in Method for All.
1125379,0,"Specially arranged and rung before the christening of Henry Joseph Warwick, grandson of 2 & 7, great nephew of 4 and 5"
1115880,0,"First in method 4,6. Rung in thanksgiving for the life of Mavys Nobbs, mother of Graham."
1069316,0,350th peal as conductor.
1833148,0,(2)First in 2 Methods. 83rd Birthday Compliment to Charles Richards
1124603,0,For Evensong
1095194,0,Circled the tower to peals: 1.
344981,0,After morning Mass.
1110901,0,For Evening Prayer
1057796,0,Rung for Sunday service to welcome our new curate for the benefice: Revd. Louise Anne Miranda Petheram.
1057796,1,1st Q inside: 2
1110138,0,First inside at first attempt 4.
1110138,1,Rung in celebration of the London 2012 Olympics.
976145,0,"Rung in memory of John Savage, tower captain of Baston, Lincolnshire."
976145,1,"Also, to entertain the visitors to Croome Park."
1089556,0,For the Olympics
1061430,0,First of Stedman Caters: 3
1061430,1,Rung for Evensong by Wimborne Minster ringers and friends on Wimborne's tour to the North.
1061430,2,4/4
1075259,0,To Commemorate the centenary of the first all ladies peal at Christ Church Cubitt Town on 20th July 1912 and also to celebrate the Golden Wedding of Dorothy and Ken Nicholas on 19th July 2012.
1075259,1,"Dorothy's aunt, Lilian Willson, was in the first ladies peal."
1836786,0,"Rung in memory of Gwyneth Mary Walters, mother of Huw and mother-in-law of Elizabeth, who passed away on the 15th. July."
1077723,0,"Sponsored by Enid Billenness, in memory of her parents, Christian and Mary Price, whose wedding anniversary is on 2nd August."
1077723,1,BD
425089,0,Rung following Evensong.
153691,0,"Rung immediately before his last service with us to offer Rev'd Mark Windsor, our curate for the past four years, best wishes in his new post at Harwich. Also to celebrate the dedication this day of the first peal board in the tower, recording the last peal before, and the first peal after, the re-hanging of the bells in 2009."
1064535,0,First on 5/6
1062595,0,On the back eight for Evensong and to celebrate the start of the London 2012 Olympic Games. Believed to be the first quarter peal in the method.
1072994,0,For Evensong.
1129291,0,Rung for Evening Prayer.
1133448,0,Wedding anniversary compliment to 2 and 4.
1130018,0,To mark the 2012 London Olympic Games.
1083357,0,"For Evensong, and to congratulate Lizzie Armitstead on winning GB's first Olympic medal this afternoon in the Women's Cycling Road race. Lizzie is the great-niece of local ringer Bob Anderson (not ringing due to being in London !)"
1143461,0,"Rung as part of the Opening Ceremonies for the YPRCT, now in its 39th year of the Modern Era."
1143461,1,First on an inside pair: 3-4.
425091,0,For Evensong
1142677,0,1st quarter 3. 1st in USA 6.
1051451,0,"Rung in affectionate memory of Alison Regan. Alison rang in the then record length of Surprise Minor (15,120) here in 1983."
1051217,0,for Evensong; a grumpy quarter peal was rung to mark the opening of the 2012 Olympic Games
153482,0,For the dedication of a new window and aumbry at St Mary's Iffley by the Bishop of Oxford.
1077240,0,"Rung in memory of John Hobson of Howden, friend to all the band."
1077240,1,"Sarah Dawson, whom John mentored in her ringing career, would like to be associated with this quarter."
1142676,0,"Rung for evening service and to congratulate Stephen and Mark Shipley on cycling from John O'Groats to Land's End and Rowena Shipley who joined them at Chester, raising over £3,700 (to date) for Prostate Action and Marie Curie Cancer Care."
1079934,0,3 first of Grandsire
1079934,1,Rung in celebration of the 2012 London Olympic Games.
1078233,0,"Rung in memory of Mary Walden, dear friend of ringer no 6 who died 22nd July 2012."
1113298,0,"First royal inside, 8"
1113298,1,"First surprise royal, 5, 6"
1113298,2,"First in method, 4, 9"
1595754,0,Rung for service.
1595754,1,First as conductor for 4 years - 3
1912506,0,Rung during the Orlingbury 'Olympics' on the Village Green.
1583415,0,"Rung in remembrance of Jim Gardner and Reuben Higham, senior parishioners of St Paul's, and also for Margaret Neate, Susan Baldwin and Ian Smith, newly created Canons at Christchurch Cathedral."
1100282,0,"Rung before Morning Service in memory of Christine Darkins, sister-in-law of Pip who sadly passed away last Tuesday, 24th July."
443045,0,On the front six.
1050857,0,First on ten: 2 and 5.
1050857,1,For Evensong and as a 16th birthday compliment to Molly Atkinson.
378237,0,Rung before the morning Matins and Address Service.
1085374,0,A compliment to Sarah Beukema and Werner Kurz on the day of their sixth wedding anniversary.
1122404,0,"In Memoriam John Ward Purrington, Jr (1982-1983)"
397337,0,"Rung for the morning service. After the service a cherry tree was blessed and dedicated which had been given to Jean Heyes on giving up her post as a church warden and wishing the tree be planted in the churchyard in the north eastern corner. To mark the wedding of Joanne Backhouse and Andrew Barnett on Saturday 28th July at Horley, Surrey. Friends of Catherine E Edwards helped to make up a band to ring at the wedding. To honour the Olympic road cycling race for women running through the village joining Send where Great Britain came in second."
1062594,0,First in Eynesbury: 4
1062594,1,"Rung for Revd Janet Nicholls, curate at Shalford and neighbouring parishes, after her first service at Shalford"
1102101,0,Rung for Evensong on the light eight
1092722,0,Rung for the Patronal Festival to mark the 300th anniversary of the building of the first church on this site.
1133048,0,1000th peal - 2. By ringing this Fiona M Wheeler and Anthea S Edwards become the first sisters to ring 1000 peals.
1133048,1,The numbers in brackets indicate how many peals each ringer has rung with Fiona.
457831,0,1st attempt 6
1072567,0,"A farewell compliment to Reverend Sarah Chapman, Vicar at The Church of the Ascension for 10 years, who kindly donated the 3rd of this eight (4th of the 12) when the bells were augmented."
1072567,1,Judy N Sparling and D Paul Mason also wish to be associated with this quarter.
1753009,0,A ruby wedding compliment to Jeremy and Sheila Cheesman.
1753009,1,1st Surprise major: 3
1084013,0,To mark the end of Watchet Carnival 2012.
153604,0,"For evening service. Rung with a cover, meeting short."
1074428,0,Rung before Choral Evensong on the Patronal Festival (Lammastide).
1074428,1,"1st in method: 2,4,7"
1584918,0,Rung in the Octave of St James for the Patronal Festival and to mark the ninth anniversary of the installation of the bells.
1586836,0,Celebrating Australia's 1st Gold Medal in the current Olympic Games
1084012,0,"Farewell compliment to Vanda Emery, Church Warden and Verger, and daughter of former tower captain Chris Badrick"
1070354,0,To mark the start of the London 2012 Olympic Games. Also a 30th birthday compliment to Phil Gorman.
415007,0,Rung prior to the farewell service for Father John Inder prior to him leaving to live in the UK. 35 of 60
153502,0,For evening prayer. 36 of 60
378240,0,"Rung for the Games of the XXX Olympiad, London 2012."
1941820,0,Rung for Evensong.
1045850,0,To celebrate the 60th Wedding Anniversary of Les & Barbara Allman (parents of 4 grandparents of 2)
153561,0,First of Grandsire as conductor.
425088,0,"Rung for the Service to mark the 350th anniversary of the revision of the Book of Common Prayer in 1662, following the Commonwealth Period."
1792133,0,Foe evening service
1141937,0,Rung prior to Evensong.
153544,0,"For the London Olympic Games rung before ""Going For Gold"" Family Morning Service"
1066514,0,"For evensong, and in memory of Alison Regan."
154865,0,For Morning Service. Also to welcome Jenny Spence's return to Quarter Pealing after her Operation
1657188,0,65th birthday compliment to Mike Hoult
1657188,1,200th peal for the association - 10
1148852,0,Rung following the wedding of James Brewer and Anna Marie Keeley and to celebrate the start of the 2012 Olympic Games in London
1064086,0,"400th peal together: 9,10"
1064086,1,Rung to celebrate the opening of the London 2012 Olympic Games
1135818,0,"Rung to celebrate the wedding of Emily Wilson and Calum Smith, and the London Olympics"
1081906,0,Rung for the wedding of Paul and Eleanor
1049428,0,"Rung to mark the start of the London 2012 Olympic games by ringing our own ""world record"" peal."
1049428,1,Longest length in the method subject to CC ratification.
1049428,2,Umpires:-
1049428,3,Andrew G Craddock
1049428,4,Margaret E L Chapman
1049428,5,Lizzie J Hough
1097017,0,£4
1527657,0,Sponsored Quarter Peal. Run to celebrate the Golden Wedding Anniversary of Tim and Tricia Mitford.
1149974,0,"First handbell peal, 1-2"
1149974,1,40th wedding anniversary compliment to Anthony and Charlotte Smith.
153643,0,50th Peal: 7
1121913,0,£4
1449947,0,Remembering Alison Regan
1885620,0,"Rung to celebrate the opening of the London 2012 Olympic Games, the 30th Olympiad of the modern era. Rung simultaneously with peals at Southwark Cathedral and Westminster Abbey as part of the Trinity of Reflection. The idea of simultaneous peals was conceived by the previous Dean of Southwark, the late Very Reverend Colin Slee."
1885620,1,3000th peal: 2.
1056423,0,Rung by Wimborne Minster ringers & friends on Wimborne's tour of the North
443030,0,A Diamond Wedding compliment to Gordon and Mary Jones members of the Church choir.
1151525,0,Rung to celebrate the opening of the 2012 Olympic Games in London.
1147866,0,"To mark the opening of the olympics, and the Diamond Jubilee year of HM Elizabeth II"
1110143,0,Rung to congratulate Cecile Cross and Adrian Semken on 40 years' membership of the Society
1933372,0,Most methods 3 and 6.
1933372,1,Rung to mark the opening of the 2012 London Olympic Games.
1069437,0,Frans Birthday Quarter Peal day.
1069437,1,2 of 2
1067580,0,First quarter peal in the method - 5 & 6. 350th together - 2 & 4. Rung as a wedding anniversary compliment this day to Jonathan and Anne Franklin.
153547,0,To celebrate the Diamond Jubilee of Her Majesty Queen Elizabeth II
1109123,0,Frans Birthday Quarter Peal day.
1109123,1,1 of 2
1074686,0,First of surprise: 2
1074686,1,Rung by Wimborne Minster ringers and friends on Wimborne's tour to the North.
1074686,2,2/4
1113967,0,"Reprising the first peal rung on an Around Tour on 17 August 1963 in which the ringers of 3,5 & 7 took part."
1130347,0,First Bristol 3 & 5
1130347,1,With best wishes to Benefice Curate Lorraine Dawson in her new post as Assistant Chaplain at West Suffolk Hospital
1127846,0,"100th peal together: 3, 8"
1147823,0,Rung to mark national tree planting day in Australian schools.
1147823,1,"On the feast day of Saints Nazarius & Celsus, two martyrs of whom nothing is known."
1147823,2,15/18 quarters of minimus
1045563,0,"In memory of Alison K Regan, the first lady to ring this tenor to a peal."
1045563,1,Rung during the 40th Inveraray Ringing Festival
1095790,0,Rung in affectionate memory of Harold W. Rogers who adored these bells and always attended the Inveraray Bell Festival.
1065808,0,Rung for the opening of the London Olympics
1090029,0,"First on 12: 7, 8"
1090029,1,Rung for Alistair and Laura's birthdays and for the diamond wedding anniversary of Dennis and Gill Frith.
176453,0,An Around Chester peal.
153224,0,To celebrate the 2012 Olympics in London.
1141310,0,In honor of St. James Day
1149636,0,"Congratulations from his friends to local band member, Colin Sampson, on his 60th birthday on 26th July."
1151530,0,1st quarter inside: 2
1151530,1,Birthday compliment to Vivienne today
